School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Silex,3.03,3.27,6.3,1,2,1
Maysville,2.21,3.26,5.47,2,3,2
Canton,0.42,3.91,4.33,9,1,3
Polo,1.09,2.89,3.98,6,6,4
St. Elizabeth,0.75,3.21,3.95,8,4,5
La Plata,0.01,2.7,2.71,12,7,6
Neelyville,0.96,1.39,2.35,7,12,7
Schuyler County,0.1,1.85,1.95,11,10,8
North Shelby,-1.25,3.11,1.85,26,5,9
Clopton,-0.82,2.3,1.48,19,8,10
East Carter,1.55,-0.52,1.03,3,20,11
Marion C. Early,-0.77,1.58,0.8,18,11,12
Atlanta,-1.13,1.93,0.8,24,9,13
Slater,1.28,-0.72,0.56,5,22,14
Van-Far,-0.56,0.33,-0.23,16,16,15
Community,1.49,-2.03,-0.54,4,29,16
North Andrew,-0.66,0.08,-0.58,17,17,17
Leeton,-2.76,1.37,-1.39,34,13,18
Northeast Nodaway,-2.75,1.19,-1.56,33,14,19
New Franklin,-0.87,-0.74,-1.61,20,23,20
Pattonsburg,-1.15,-0.55,-1.7,25,21,21
Princeton,-0.94,-0.81,-1.75,21,24,22
DeKalb,-1.92,-0.01,-1.93,29,18,23
Knox County,-0.4,-2.01,-2.41,14,28,24
Vienna,-0.56,-2.06,-2.62,15,31,25
Naylor,0.21,-3.03,-2.82,10,36,26
Scotland County,-1.0,-1.94,-2.94,22,26,27
Brashear,-3.47,0.37,-3.1,41,15,28
New Haven,-2.87,-1.01,-3.89,35,25,29
Northeast (Cairo),-0.06,-4.18,-4.24,13,44,30
Marion County,-4.22,-0.16,-4.38,49,19,31
Pilot Grove,-2.67,-2.03,-4.7,32,30,32
Halfway,-1.6,-3.34,-4.93,28,38,33
North Harrison,-3.1,-1.95,-5.05,36,27,34
Dora,-1.06,-4.02,-5.08,23,42,35
Westran,-1.55,-4.17,-5.72,27,43,36
Jamestown,-2.49,-3.47,-5.97,31,40,37
Van Buren,-3.94,-2.32,-6.26,43,32,38
Tuscumbia,-3.57,-2.93,-6.51,42,34,39
Norwood,-3.42,-3.19,-6.61,39,37,40
Richland,-2.25,-4.38,-6.62,30,45,41
Winston,-3.25,-3.4,-6.65,38,39,42
Weaubleau,-3.14,-3.68,-6.82,37,41,43
Mercer,-4.21,-2.77,-6.99,48,33,44
Glasgow,-5.66,-2.94,-8.6,59,35,45
Albany,-3.96,-4.67,-8.63,44,48,46
Green City,-4.27,-4.7,-8.97,50,49,47
Bevier,-4.2,-4.78,-8.98,47,51,48
Walnut Grove,-3.97,-5.11,-9.07,45,52,49
Linn County,-3.46,-5.9,-9.36,40,58,50
Wheatland,-4.04,-5.35,-9.38,46,54,51
Paris,-4.72,-4.72,-9.44,51,50,52
Worth County,-4.74,-5.19,-9.93,52,53,53
Meadville,-5.64,-4.41,-10.05,58,46,54
Hermitage,-4.87,-5.44,-10.31,54,55,55
Bakersfield,-6.46,-4.51,-10.97,65,47,56
Hardin-Central,-5.47,-5.54,-11.01,57,56,57
Alton,-5.14,-5.97,-11.11,55,59,58
Madison,-4.82,-7.02,-11.83,53,62,59
Crocker,-5.79,-6.25,-12.04,60,61,60
Tri-County,-7.92,-5.82,-13.74,67,57,61
Higbee,-7.54,-6.23,-13.78,66,60,62
Dadeville,-6.19,-8.79,-14.98,62,63,63
Fair Play,-6.31,-9.92,-16.23,63,64,64
Montrose,-6.46,-10.57,-17.03,64,65,65
Novinger,-5.45,-12.02,-17.47,56,67,66
Humansville,-6.15,-12.44,-18.59,61,68,67
Wellsville-Middletown,-8.1,-12.73,-20.82,69,69,68
Newburg,-8.92,-12.01,-20.94,70,66,69
Climax Springs,-8.04,-16.91,-24.95,68,70,70
Macks Creek,-11.77,-17.63,-29.4,71,71,71
