School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Marceline,4.33,4.53,8.85,1,1,1
Carrollton,3.69,2.85,6.54,3,9,2
Fayette,1.47,4.51,5.97,8,2,3
New Bloomfield,3.0,2.76,5.75,4,10,4
Lawson,2.37,2.93,5.3,6,7,5
Palmyra,1.14,4.14,5.28,10,4,6
Elsberry,0.05,3.93,3.98,17,5,7
Sherwood,-0.98,4.49,3.5,30,3,8
Putnam County,-0.13,3.51,3.38,23,6,9
Iberia,1.21,1.93,3.14,9,14,10
Monroe City,0.65,2.44,3.09,12,12,11
Montgomery County,0.31,2.71,3.03,14,11,12
Kelly,0.0,2.93,2.93,19,8,13
North Platte,3.81,-1.33,2.48,2,34,14
Lathrop,0.22,2.19,2.41,15,13,15
Mid-Buchanan,0.57,1.61,2.17,13,15,16
Highland,0.17,1.31,1.49,16,17,17
Eugene,-0.03,1.33,1.3,21,16,18
Valley Park,2.45,-1.31,1.14,5,33,19
Clark County,-0.32,0.91,0.59,24,19,20
East Buchanan,1.79,-1.3,0.48,7,32,21
Gallatin,-0.78,0.94,0.16,26,18,22
Linn,-0.12,0.19,0.07,22,21,23
Chaffee,-0.03,-0.06,-0.09,20,24,24
Trenton,-0.47,0.06,-0.41,25,22,25
West Platte,0.0,-0.86,-0.85,18,29,26
Lafayette County,-1.12,-0.11,-1.23,31,25,27
Milan,-1.91,0.68,-1.23,32,20,28
Harrisburg,1.09,-2.59,-1.5,11,39,29
North Callaway,-0.81,-0.78,-1.59,27,28,30
Greenville,-1.97,0.01,-1.97,33,23,31
South Shelby,-0.85,-1.28,-2.13,28,31,32
Hartville,-0.95,-1.65,-2.6,29,36,33
Brookfield,-2.5,-0.59,-3.09,36,27,34
Mark Twain,-2.67,-1.56,-4.23,38,35,35
Dixon,-4.36,-0.46,-4.83,45,26,36
Gainesville,-4.23,-0.98,-5.22,44,30,37
Penney,-2.06,-3.31,-5.37,34,40,38
Bishop LeBlond,-3.74,-2.35,-6.1,42,37,39
Belle,-4.62,-2.41,-7.03,46,38,40
Plattsburg,-3.29,-3.86,-7.15,40,41,41
Louisiana,-3.17,-5.61,-8.79,39,44,42
Lexington,-4.1,-4.71,-8.81,43,42,43
St. Michael the Archangel,-5.45,-4.77,-10.22,49,43,44
Jefferson (Festus),-2.62,-8.02,-10.64,37,48,45
St. Pius X (Kansas City),-3.52,-7.98,-11.49,41,47,46
Bishop DuBourg,-5.17,-6.35,-11.52,47,45,47
Laquey,-5.41,-7.2,-12.61,48,46,48
Hermann,-5.75,-9.04,-14.78,50,49,49
Summit Christian Academy,-2.38,-13.1,-15.49,35,50,50
Gateway Science Charter,-11.02,-16.13,-27.14,51,51,51
Brentwood,-18.03,-18.97,-36.99,52,52,52
