School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Blair Oaks,4.6,7.92,12.52,3,1,1
Chillicothe,4.47,5.23,9.7,5,4,2
Fulton,4.48,4.33,8.81,4,7,3
Hallsville,5.57,2.97,8.54,1,15,4
Fatima,2.6,5.72,8.32,7,3,5
Kirksville,1.94,6.01,7.95,14,2,6
Macon,2.57,4.71,7.28,8,6,7
Holden,2.53,3.91,6.44,9,8,8
Bowling Green,1.38,4.99,6.37,18,5,9
Southern Boone,2.67,3.57,6.24,6,9,10
Logan-Rogersville,2.2,3.54,5.75,12,11,11
Versailles,2.33,3.11,5.44,11,14,12
Father Tolton,2.05,3.24,5.3,13,13,13
Mexico,4.69,0.13,4.82,2,26,14
Winfield,1.37,2.6,3.97,19,16,15
Pleasant Hill,0.18,3.42,3.61,24,12,16
Centralia,1.5,2.07,3.57,16,17,17
Boonville,1.46,1.99,3.46,17,18,18
Moberly,-0.98,3.56,2.58,32,10,19
Savannah,1.76,0.5,2.26,15,25,20
Richmond,0.57,1.24,1.81,22,21,21
California,0.27,1.23,1.5,23,22,22
Benton,-0.13,1.21,1.08,26,23,23
Odessa,2.47,-1.39,1.08,10,37,24
Ursuline Academy,0.86,0.08,0.95,21,27,25
Wright City,1.15,-0.31,0.83,20,32,26
Cameron,-1.03,1.32,0.28,33,19,27
Lutheran South,-1.4,1.28,-0.12,36,20,28
Perryville,0.11,-0.5,-0.38,25,34,29
Owensville,-0.28,-0.19,-0.46,27,30,30
Oak Grove,-0.29,-0.4,-0.69,28,33,31
Eldon,-0.91,-0.27,-1.18,31,31,32
Cassville,-1.73,0.54,-1.19,39,24,33
Doniphan,-1.25,-0.07,-1.32,34,28,34
Seneca,-0.46,-1.11,-1.57,30,36,35
Osage,-1.91,-0.11,-2.02,43,29,36
Notre Dame (St. Louis),-1.72,-0.98,-2.7,38,35,37
Knob Noster,-1.94,-1.43,-3.37,44,38,38
St. Pius X (Festus),-1.89,-1.91,-3.8,42,40,39
Aurora,-1.75,-2.51,-4.26,40,43,40
Monett,-0.42,-4.7,-5.13,29,49,41
Fredericktown,-2.46,-2.73,-5.19,45,44,42
Maryville,-2.75,-2.46,-5.22,47,42,43
Westminster Christian Academy,-3.11,-2.17,-5.28,48,41,44
Notre Dame de Sion,-4.28,-1.68,-5.96,51,39,45
Cuba,-1.78,-4.49,-6.27,41,48,46
Willow Springs,-2.64,-3.82,-6.46,46,47,47
Salem,-3.4,-3.74,-7.14,49,46,48
St. James,-1.55,-5.76,-7.3,37,51,49
Clinton,-4.1,-3.33,-7.43,50,45,50
Orchard Farm,-1.35,-6.81,-8.16,35,52,51
Herculaneum,-5.2,-5.37,-10.57,55,50,52
St. Clair,-5.15,-6.97,-12.12,53,53,53
Reeds Spring,-4.83,-7.85,-12.67,52,54,54
Bayless,-5.18,-9.76,-14.94,54,55,55
University City,-7.04,-10.64,-17.69,56,56,56
Hancock,-8.06,-13.63,-21.69,57,57,57
Normandy Collaborative,-14.48,-20.7,-35.18,58,60,58
Metro,-18.35,-19.17,-37.52,59,58,59
STEAM Academy,-19.22,-20.13,-39.35,60,59,60
